Дата;Цена;Откр;Макс;Мин;Объём;Изм. %
26.06.2020;1246.74;1268.89;1270.36;1236.91;;-0,83%
29.06.2020;1239.81;1241;1249.45;1230.11;;-0,56%
30.06.2020;1212.63;1246.93;1250.32;1212.63;;-2,19%
02.07.2020;1248.28;1222.73;1250.57;1220.84;;2,94%
03.07.2020;1235.18;1245.05;1252.64;1229.44;;-1,05%
06.07.2020;1247.14;1246.84;1266.28;1241.71;;0,97%
07.07.2020;1247.83;1240.89;1251.9;1229.91;;0,06%
08.07.2020;1245.54;1240.6;1250.44;1238.71;;-0,18%
09.07.2020;1234.42;1242.94;1252.25;1230.07;;-0,89%
10.07.2020;1245.65;1229.46;1245.65;1221.96;;0,91%
13.07.2020;1234.5;1249.86;1257.73;1232.99;;-0,90%
14.07.2020;1216.79;1221.19;1221.24;1197.2;;-1,43%
15.07.2020;1219.26;1212.88;1228.41;1210.14;;0,20%
16.07.2020;1219.93;1216.67;1222.16;1208.29;;0,05%
17.07.2020;1216.17;1213.16;1218.32;1209.24;;-0,31%
20.07.2020;1235.85;1214.76;1235.85;1205.79;;1,62%
21.07.2020;1259.72;1242.99;1266.48;1242.99;;1,93%
22.07.2020;1255.1;1257.73;1266.16;1250.31;;-0,37%
23.07.2020;1261.62;1262.61;1274.56;1254.06;;0,52%
24.07.2020;1255.98;1249.86;1258.36;1243.54;;-0,45%
27.07.2020;1266.16;1260.32;1276.49;1260.32;;0,81%
28.07.2020;1257.69;1272.73;1277.82;1249.72;;-0,67%
29.07.2020;1266.01;1255.89;1270.42;1254.15;;0,66%
30.07.2020;1232.35;1265.6;1266.81;1226.86;;-2,66%
31.07.2020;1234.44;1250.02;1251.57;1232.99;;0,17%
03.08.2020;1257.42;1235.2;1260.47;1234.97;;1,86%
04.08.2020;1260.16;1264.53;1269.81;1246.82;;0,22%
05.08.2020;1295.27;1265.72;1297.97;1265.14;;2,79%
06.08.2020;1282.44;1296.2;1299.76;1278.22;;-0,99%
07.08.2020;1271.43;1286.37;1286.37;1266.85;;-0,86%
10.08.2020;1267.96;1271.97;1280.41;1267.96;;-0,27%
11.08.2020;1296.01;1268.93;1301.19;1268.93;;2,21%
12.08.2020;1307.12;1288.04;1307.12;1283.6;;0,86%
13.08.2020;1326.13;1306.74;1326.13;1304.59;;1,45%
14.08.2020;1323.8;1328.2;1328.2;1306;;-0,18%
17.08.2020;1308.71;1327.78;1336.58;1301.03;;-1,14%
18.08.2020;1311.52;1306.53;1322.99;1303.3;;0,21%
19.08.2020;1316.32;1312.48;1322.48;1308.09;;0,37%
20.08.2020;1272.81;1308.75;1308.75;1272.81;;-3,31%
21.08.2020;1262.01;1286.6;1291.23;1252.91;;-0,85%
24.08.2020;1281.52;1265.93;1288.15;1265.93;;1,55%
25.08.2020;1267.16;1284.12;1289.33;1265.85;;-1,12%
26.08.2020;1273.24;1271.77;1273.24;1256.72;;0,48%
27.08.2020;1264.86;1274.8;1279.2;1258.69;;-0,66%
28.08.2020;1265.62;1267.38;1271.32;1254.83;;0,06%
31.08.2020;1258.6;1274.05;1286.07;1255.34;;-0,55%
01.09.2020;1274.5;1265.7;1282.24;1264.85;;1,26%
02.09.2020;1234.82;1280.08;1283.69;1229.5;;-3,11%
03.09.2020;1223.21;1234.42;1241.28;1216.93;;-0,94%
04.09.2020;1220.01;1222.21;1236.65;1214.72;;-0,26%
07.09.2020;1218.52;1223.75;1230.02;1210.21;;-0,12%
08.09.2020;1189.47;1221.35;1225.16;1183.78;;-2,38%
09.09.2020;1201.34;1189.69;1206.04;1187.98;;1,00%
10.09.2020;1216.59;1207.98;1220.27;1191.89;;1,27%
11.09.2020;1223.05;1210.12;1225.59;1207.27;;0,53%
14.09.2020;1228.48;1224.14;1239.42;1218.41;;0,44%
15.09.2020;1253.68;1229.16;1253.68;1227.94;;2,05%
16.09.2020;1251.86;1252.38;1257.92;1243.6;;-0,15%
17.09.2020;1243.29;1238.42;1246.02;1232.82;;-0,68%
18.09.2020;1228.64;1246.67;1250.13;1226.48;;-1,18%
21.09.2020;1181.24;1225.32;1225.99;1176.63;;-3,86%
22.09.2020;1193.06;1189.37;1209.03;1182.04;;1,00%
23.09.2020;1195.77;1214.29;1225.06;1195.77;;0,23%
24.09.2020;1188.98;1187.48;1192.67;1172.94;;-0,57%
25.09.2020;1164.68;1189.4;1193.58;1160.28;;-2,04%
28.09.2020;1166.86;1171.87;1178.65;1163.08;;0,19%
29.09.2020;1155.67;1169.84;1172.76;1138.95;;-0,96%
30.09.2020;1178.51;1158.75;1182.96;1152.94;;1,98%
01.10.2020;1174.49;1181.29;1191.19;1170.72;;-0,34%
02.10.2020;1148.07;1157.17;1157.17;1134.01;;-2,25%
05.10.2020;1157.86;1152.56;1160.54;1144.04;;0,85%
06.10.2020;1168.56;1163.75;1176.58;1157.41;;0,92%
07.10.2020;1143.95;1157.93;1164.69;1140.53;;-2,11%
08.10.2020;1158.82;1150.83;1158.82;1148;;1,30%
09.10.2020;1164.34;1157.38;1165.69;1147.95;;0,48%
12.10.2020;1162.91;1163.09;1169.93;1155.85;;-0,12%
13.10.2020;1156.11;1162.18;1169.8;1151.18;;-0,58%
14.10.2020;1160.3;1157.02;1164.67;1151.51;;0,36%
15.10.2020;1132.29;1156.18;1156.44;1128.06;;-2,41%
16.10.2020;1132.8;1137.25;1138.87;1121.29;;0,05%
19.10.2020;1135.12;1131.43;1137.07;1128.8;;0,20%
20.10.2020;1140.69;1130.26;1143.82;1123.08;;0,49%
21.10.2020;1143.42;1145.3;1151.94;1136.76;;0,24%
22.10.2020;1155.24;1143.17;1155.39;1137.14;;1,03%
23.10.2020;1164.06;1154.25;1166.51;1149.13;;0,76%
26.10.2020;1152.33;1163.89;1165.58;1151.45;;-1,01%
27.10.2020;1131.36;1146.56;1151.66;1126.6;;-1,82%
28.10.2020;1078.29;1124.23;1124.23;1070.68;;-4,69%
29.10.2020;1078.96;1075.4;1091.43;1062.7;;0,06%
30.10.2020;1066.6;1078.02;1078.37;1056.02;;-1,15%
02.11.2020;1069.33;1062.09;1075.12;1039.51;;0,26%
03.11.2020;1108.15;1077.2;1109.71;1077.2;;3,63%
05.11.2020;1170.74;1121.24;1172.14;1121.24;;5,65%
06.11.2020;1178.28;1163.85;1178.28;1151.74;;0,64%
09.11.2020;1236.3;1187.84;1242.24;1187.32;;4,92%
10.11.2020;1232.87;1224.45;1240.78;1212.61;;-0,28%
11.11.2020;1233.81;1236.14;1254.16;1231.47;;0,08%
12.11.2020;1238.45;1224.64;1239.78;1219.15;;0,38%
13.11.2020;1227.78;1224.72;1233.84;1218.52;;-0,86%
16.11.2020;1268.61;1243.1;1268.61;1243.1;;3,33%
17.11.2020;1258.46;1274.26;1276.81;1246.71;;-0,80%
18.11.2020;1276.75;1258.77;1282.07;1253.23;;1,45%
19.11.2020;1258.91;1270.45;1270.45;1251.53;;-1,40%
20.11.2020;1262.69;1263.65;1269.02;1256.21;;0,30%
23.11.2020;1256.81;1267.92;1287.36;1255.8;;-0,47%
24.11.2020;1287.12;1270.34;1288.71;1265.88;;2,41%
25.11.2020;1301.83;1298.86;1309.54;1287.36;;1,14%
26.11.2020;1307.14;1310.04;1316.57;1298.6;;0,41%
27.11.2020;1302.43;1303.47;1306.01;1291.17;;-0,36%
30.11.2020;1281.97;1300.14;1300.14;1281;;-1,57%
01.12.2020;1311.05;1283.56;1312.69;1283.56;;2,27%
02.12.2020;1335.44;1308.61;1335.44;1305.87;;1,86%
03.12.2020;1339.41;1336.84;1339.41;1321.42;;0,30%
04.12.2020;1357.39;1342.06;1358.63;1342.06;;1,34%
07.12.2020;1368.86;1352.22;1368.86;1341.4;;0,85%
08.12.2020;1364.66;1362.32;1375.75;1354.75;;-0,31%
09.12.2020;1372.47;1364.46;1382.75;1364.46;;0,57%
10.12.2020;1404.68;1362.07;1404.68;1360.06;;2,35%
11.12.2020;1412.88;1404.78;1413.56;1395.77;;0,58%
14.12.2020;1398.12;1421.88;1432.73;1397.49;;-1,04%
15.12.2020;1390.46;1387.15;1409.26;1382.95;;-0,55%
16.12.2020;1400.05;1399.42;1407.86;1388.15;;0,69%
17.12.2020;1419.22;1407.69;1434.65;1407.69;;1,37%
18.12.2020;1402.5;1418.81;1419.41;1386.34;;-1,18%
21.12.2020;1335.93;1394.52;1394.52;1326.65;;-4,75%
22.12.2020;1351.43;1339.03;1359.91;1327.89;;1,16%
23.12.2020;1366.76;1338.2;1367.27;1335.76;;1,13%
24.12.2020;1378.33;1365.31;1378.33;1358.22;;0,85%
25.12.2020;1378.36;1379.84;1384.06;1376.62;;0,00%
28.12.2020;1391.31;1379.64;1396.97;1379.64;;0,94%
29.12.2020;1398.48;1396.52;1405.9;1395.08;;0,52%
30.12.2020;1387.46;1393.96;1403.88;1382.88;;-0,79%
04.01.2021;1424.84;1399.64;1439.61;1398.82;;2,69%
05.01.2021;1426.11;1410.89;1428.7;1386.56;;0,09%
06.01.2021;1436.71;1435.51;1446.21;1424.87;;0,74%
08.01.2021;1466.5;1444.76;1481.84;1444.76;;2,07%
11.01.2021;1466.56;1467.85;1488.56;1450.55;;0,00%
12.01.2021;1484.96;1474.34;1496.04;1467.96;;1,25%
13.01.2021;1486.77;1494.18;1503.21;1473.29;;0,12%
14.01.2021;1500.58;1478.41;1505.57;1466.25;;0,93%
15.01.2021;1474.28;1499.87;1507.06;1470.92;;-1,75%
18.01.2021;1474.86;1472;1477.68;1456.73;;0,04%
19.01.2021;1470.63;1480.8;1492.72;1466.66;;-0,29%
20.01.2021;1486.9;1476.75;1494.97;1475.65;;1,11%
21.01.2021;1463.84;1491.79;1500.03;1452.8;;-1,55%
22.01.2021;1418.29;1452.51;1452.51;1413.12;;-3,11%
25.01.2021;1412.02;1422.3;1444.44;1409.47;;-0,44%
26.01.2021;1422.95;1415.26;1425.81;1403.34;;0,77%
27.01.2021;1393.02;1425.59;1431.21;1382.21;;-2,10%
28.01.2021;1384.64;1378.58;1391.02;1365.13;;-0,60%
29.01.2021;1367.64;1383.16;1383.16;1361.73;;-1,23%
01.02.2021;1363.96;1367.53;1378.97;1362.64;;-0,27%
02.02.2021;1398.99;1375.46;1406.62;1375.46;;2,57%
03.02.2021;1387;1385.32;1398.94;1377.16;;-0,86%
04.02.2021;1402.71;1392.23;1413.31;1389.97;;1,13%
05.02.2021;1431.76;1417.26;1431.76;1417.26;;2,07%
08.02.2021;1462.22;1440.22;1462.8;1440.22;;2,13%
09.02.2021;1457.87;1467.41;1474.79;1456.26;;-0,30%
10.02.2021;1448.31;1465.79;1471.89;1447.88;;-0,66%
11.02.2021;1461.33;1450.83;1462.01;1447.97;;0,90%
12.02.2021;1461.99;1456.27;1461.99;1420.36;;0,05%
15.02.2021;1496.4;1479.53;1498.1;1479.53;;2,35%
16.02.2021;1494.58;1504.63;1508.95;1483.1;;-0,12%
17.02.2021;1462.35;1493.48;1499.14;1457.39;;-2,16%
18.02.2021;1446.7;1475;1478.99;1443.69;;-1,07%
19.02.2021;1472.33;1448.6;1474.2;1440.4;;1,77%
20.02.2021;1465.82;1468.48;1469.59;1462.92;;-0,44%
22.02.2021;1455.33;1466.66;1470.35;1434.84;;-0,72%
24.02.2021;1445.91;1452.36;1468.28;1445.1;;-0,65%
25.02.2021;1450.39;1461.85;1471.06;1443.21;;0,31%
26.02.2021;1411.93;1414.05;1435.66;1401.78;;-2,65%
01.03.2021;1443.02;1422.57;1445.17;1419.57;;2,20%
02.03.2021;1452.48;1428.08;1458.5;1424.98;;0,66%
03.03.2021;1453.61;1465.95;1477.98;1450.65;;0,08%
04.03.2021;1454.67;1451.65;1462.83;1435.17;;0,07%
05.03.2021;1447.46;1432.87;1458.05;1423.89;;-0,50%
09.03.2021;1481.85;1450.71;1489.68;1448.64;;2,38%
10.03.2021;1479.57;1479.41;1498.32;1472.73;;-0,15%
11.03.2021;1505.22;1489.11;1505.22;1483.58;;1,73%
12.03.2021;1519.5;1504.84;1519.69;1500.5;;0,95%
15.03.2021;1543.99;1529.62;1550.49;1528.29;;1,61%
16.03.2021;1552.81;1555.69;1555.74;1531.49;;0,57%
17.03.2021;1493.66;1543.06;1547.81;1490.71;;-3,81%
18.03.2021;1488.72;1513.39;1522.42;1485;;-0,33%
19.03.2021;1474.05;1471.7;1491.33;1461.25;;-0,99%
22.03.2021;1467.62;1473.49;1479.85;1461.46;;-0,44%
23.03.2021;1435.67;1459.51;1459.51;1425.27;;-2,18%
24.03.2021;1437.18;1426.5;1443.93;1423.25;;0,11%
25.03.2021;1417.16;1434.34;1440.29;1413.15;;-1,39%
26.03.2021;1449.85;1443.85;1456.7;1440.01;;2,31%
29.03.2021;1468.14;1453.11;1468.14;1453.11;;1,26%
30.03.2021;1460.32;1473.27;1478.36;1451.97;;-0,53%
31.03.2021;1477.11;1465.46;1481.04;1462.64;;1,15%
01.04.2021;1457.37;1479.37;1487.27;1454.07;;-1,34%
02.04.2021;1466.71;1472.31;1472.75;1462.98;;0,64%
05.04.2021;1457.13;1465.04;1465.04;1446.29;;-0,65%
06.04.2021;1426.86;1459.13;1461.17;1423.3;;-2,08%
07.04.2021;1429.51;1414.27;1436.87;1406.33;;0,19%
08.04.2021;1440.43;1439.51;1446.38;1427.86;;0,76%
09.04.2021;1417.77;1434.27;1434.71;1417.05;;-1,57%
12.04.2021;1432.48;1412.29;1444.85;1409.51;;1,04%
13.04.2021;1458.51;1438.56;1459.44;1432.36;;1,82%
14.04.2021;1490;1488.52;1490;1475;;2,16%
15.04.2021;1474.85;1437.95;1474.85;1435.54;;-1,02%
16.04.2021;1497.05;1484.25;1497.05;1483.71;;1,51%
19.04.2021;1476.58;1488.08;1493.02;1471.95;;-1,37%
20.04.2021;1455.43;1482.48;1490.63;1450.56;;-1,43%
21.04.2021;1464.17;1458.92;1471.16;1451.86;;0,60%
22.04.2021;1501.77;1473.25;1502.76;1466.16;;2,57%
23.04.2021;1511.85;1509.02;1516.65;1499.32;;0,67%
26.04.2021;1519.33;1515.84;1524.5;1510.05;;0,49%
27.04.2021;1516.01;1517.4;1525.61;1507.32;;-0,22%
28.04.2021;1509.06;1517.74;1519.37;1502.01;;-0,46%
29.04.2021;1510.72;1526.91;1530.97;1504.57;;0,11%
30.04.2021;1485.03;1509.7;1512.29;1483.3;;-1,70%
04.05.2021;1502.58;1489.85;1511.3;1489.2;;1,18%
05.05.2021;1535.67;1515.33;1535.92;1514.06;;2,20%
06.05.2021;1550.64;1533.18;1552.78;1532.37;;0,97%
07.05.2021;1577.51;1561.46;1577.51;1557.08;;1,73%
10.05.2021;1570.78;1577.52;1583.48;1565.08;;-0,43%
11.05.2021;1552.63;1547.93;1558.62;1538.7;;-1,16%
12.05.2021;1548.02;1555.92;1564.72;1542.63;;-0,30%
13.05.2021;1546.93;1538.96;1555.65;1522.88;;-0,07%
14.05.2021;1548.93;1557.45;1559.34;1546.47;;0,13%
17.05.2021;1551.36;1554.03;1562.17;1539.4;;0,16%
18.05.2021;1574.32;1568.37;1581.64;1568.02;;1,48%
19.05.2021;1552.91;1580.97;1580.97;1545.67;;-1,36%
20.05.2021;1558.72;1558.53;1562.71;1541.08;;0,37%
21.05.2021;1569.55;1557.24;1574.38;1549.37;;0,69%
24.05.2021;1570.9;1570.13;1573.83;1558.74;;0,09%
25.05.2021;1580.69;1581.61;1584.61;1574.87;;0,62%
26.05.2021;1590.58;1585.98;1592.95;1581.51;;0,63%
27.05.2021;1603.67;1588.99;1604.16;1583.07;;0,82%
28.05.2021;1603.79;1605.78;1607.5;1593.69;;0,01%
31.05.2021;1597.54;1596.14;1604.16;1594.99;;-0,39%
01.06.2021;1614.21;1609.56;1622.82;1609.56;;1,04%
02.06.2021;1643.66;1613.99;1643.66;1611.46;;1,82%
03.06.2021;1636.51;1650.35;1652.1;1625.55;;-0,44%
04.06.2021;1647.06;1636.67;1649.03;1619.27;;0,64%
07.06.2021;1652.99;1644.74;1655.16;1637.06;;0,36%
08.06.2021;1656.46;1651.13;1660.72;1645.3;;0,21%
09.06.2021;1674.75;1668.1;1678.95;1660.91;;1,10%
10.06.2021;1677.36;1673.27;1686.58;1666.56;;0,16%
11.06.2021;1678.57;1686.05;1692.47;1676.86;;0,07%
14.06.2021;1687.37;1679.91;1688.11;1673.62;;0,52%
15.06.2021;1665.31;1691.65;1695.46;1663.82;;-1,31%
16.06.2021;1679.02;1669.37;1681.13;1664.65;;0,82%
17.06.2021;1664.38;1651.9;1674.03;1649.57;;-0,87%
18.06.2021;1646.72;1657.59;1661.68;1644.12;;-1,06%
21.06.2021;1642.39;1637.74;1646.3;1627.28;;-0,26%
22.06.2021;1645.59;1650.49;1652.42;1638.95;;0,19%
23.06.2021;1666.21;1661.13;1671.72;1655.29;;1,25%
24.06.2021;1664.94;1666.52;1673.59;1656.41;;-0,08%
25.06.2021;1672.08;1668.4;1672.67;1660.54;;0,43%
28.06.2021;1669.75;1673.18;1681.18;1667.1;;-0,14%
29.06.2021;1640.08;1663.68;1665.66;1638.35;;-1,78%
30.06.2021;1653.78;1646.58;1662.32;1632.33;;0,84%
01.07.2021;1656.61;1656.7;1676.18;1654.68;;0,17%
02.07.2021;1659.72;1650.94;1666.1;1644.06;;0,19%
05.07.2021;1664.55;1665.44;1667.54;1658.5;;0,29%
06.07.2021;1644.99;1676.35;1682.69;1643.67;;-1,18%
07.07.2021;1641.42;1648.92;1661.88;1633.2;;-0,22%
08.07.2021;1627.64;1628.91;1629.46;1608.27;;-0,84%
09.07.2021;1635.04;1631.37;1644.08;1628.07;;0,45%
12.07.2021;1640.22;1634.62;1643.94;1622.69;;0,32%
13.07.2021;1648.84;1650.95;1653.21;1631.73;;0,53%
14.07.2021;1625.77;1635.15;1642.74;1624.76;;-1,40%
15.07.2021;1612.08;1624.02;1629.49;1608.89;;-0,84%
16.07.2021;1603.1;1610.16;1620.5;1593.29;;-0,56%
19.07.2021;1559.4;1587.95;1587.95;1552.48;;-2,73%
20.07.2021;1567.28;1565.35;1573.31;1551.73;;0,51%
21.07.2021;1586.12;1573.65;1587.2;1564.29;;1,20%
22.07.2021;1599.74;1597.81;1605.78;1592.45;;0,86%
23.07.2021;1595.86;1607.53;1609.15;1592.9;;-0,24%
26.07.2021;1602.53;1584.31;1605.14;1574.63;;0,42%
27.07.2021;1594.64;1603.27;1607.61;1593.43;;-0,49%
28.07.2021;1616.34;1601.49;1616.34;1599.17;;1,36%
29.07.2021;1639.35;1630.24;1639.35;1628.76;;1,42%
30.07.2021;1625.76;1626.66;1636.17;1620.15;;-0,83%
02.08.2021;1635.9;1632.24;1644.27;1630.27;;0,62%
03.08.2021;1637.7;1632.84;1641.88;1624.14;;0,11%
04.08.2021;1640.3;1648.2;1651.97;1636.97;;0,16%
05.08.2021;1653.31;1636.3;1653.84;1635.07;;0,79%
06.08.2021;1632.87;1655.13;1655.52;1629.81;;-1,24%
09.08.2021;1641.07;1625.53;1647.88;1623.35;;0,50%
10.08.2021;1646.47;1647.57;1653.89;1640.21;;0,33%
11.08.2021;1656.2;1651.3;1659.87;1638.97;;0,59%
12.08.2021;1665.56;1661.65;1670.41;1659.57;;0,57%
13.08.2021;1666.44;1662.83;1670.6;1660.41;;0,05%
16.08.2021;1674.09;1657.91;1674.09;1654.47;;0,46%
17.08.2021;1689.76;1669.15;1690.23;1669.02;;0,94%
18.08.2021;1675.21;1694.66;1695.41;1672.52;;-0,86%
19.08.2021;1635.63;1651.73;1651.83;1630.9;;-2,36%
20.08.2021;1623.5;1639.98;1641.28;1618;;-0,74%
23.08.2021;1649.94;1642.23;1651.11;1640.12;;1,63%
24.08.2021;1660.9;1658.37;1663.79;1647.2;;0,66%
25.08.2021;1653.56;1660.78;1663.39;1647.57;;-0,44%
26.08.2021;1634.79;1648.21;1650.36;1627.66;;-1,14%
27.08.2021;1664.25;1642.58;1664.25;1634.7;;1,80%
30.08.2021;1684.7;1669.47;1684.7;1669.47;;1,23%
31.08.2021;1684.16;1689.93;1694.19;1678.18;;-0,03%
01.09.2021;1715.09;1689.29;1716.51;1689.29;;1,84%
02.09.2021;1726.61;1720.56;1728.79;1713.97;;0,67%
03.09.2021;1734.16;1719.43;1734.16;1713.13;;0,44%
06.09.2021;1737.01;1729.36;1738.74;1728.88;;0,16%
07.09.2021;1723.91;1738.97;1742.31;1721.46;;-0,75%
08.09.2021;1726.53;1723.42;1733.71;1709.79;;0,15%
09.09.2021;1726.37;1723.35;1733.71;1715.14;;-0,01%
10.09.2021;1725.25;1729.11;1734.77;1721.15;;-0,06%
13.09.2021;1751.08;1728.23;1751.08;1724.72;;1,50%
14.09.2021;1754.6;1755.29;1760.36;1746.38;;0,20%
15.09.2021;1766.67;1751.85;1773.04;1749.48;;0,69%
16.09.2021;1755.64;1768.68;1772.83;1748.76;;-0,62%
17.09.2021;1745.04;1756.17;1758.81;1738.96;;-0,60%
20.09.2021;1700.66;1717.05;1718.55;1695.03;;-2,54%
21.09.2021;1710.9;1710.61;1721.1;1704.51;;0,60%
22.09.2021;1747.31;1730.06;1747.31;1728.48;;2,13%
23.09.2021;1753.21;1752.72;1759.01;1741.41;;0,34%
24.09.2021;1747.56;1751;1751.74;1733.26;;-0,32%
27.09.2021;1774.24;1765.25;1775.24;1760.34;;1,53%
28.09.2021;1756.26;1785.05;1788.01;1749.61;;-1,01%
29.09.2021;1756.52;1750.65;1764.93;1747.59;;0,01%
30.09.2021;1777.74;1768.12;1780.94;1758.65;;1,21%
01.10.2021;1771.5;1762.31;1776.24;1754.69;;-0,35%
04.10.2021;1785.75;1775.49;1791.34;1769.91;;0,80%
05.10.2021;1840.11;1793.01;1840.37;1793.01;;3,04%
06.10.2021;1814.64;1854.48;1854.97;1808.41;;-1,38%
07.10.2021;1853.99;1840.11;1856.58;1818.69;;2,17%
08.10.2021;1860.96;1852.83;1866.89;1845.19;;0,38%
11.10.2021;1882.43;1871.73;1883.71;1867.58;;1,15%
12.10.2021;1869.94;1867.33;1876.79;1860.64;;-0,66%
13.10.2021;1855.11;1869.05;1869.05;1835.8;;-0,79%
14.10.2021;1875.97;1875.38;1890.46;1873.37;;1,12%
15.10.2021;1891.56;1888.52;1893.71;1878.47;;0,83%
18.10.2021;1876.56;1884.39;1884.39;1869.25;;-0,79%
19.10.2021;1900.04;1890.05;1901.94;1880.34;;1,25%
20.10.2021;1904.77;1900.69;1906.85;1889.05;;0,25%
21.10.2021;1868.16;1897.21;1900.99;1865.38;;-1,92%
22.10.2021;1877.99;1869.19;1901.91;1867.48;;0,53%
25.10.2021;1919.58;1885.1;1919.58;1879.69;;2,21%
26.10.2021;1916.29;1925.11;1933.59;1916.29;;-0,17%
27.10.2021;1891.28;1910.3;1914.54;1879.33;;-1,31%
28.10.2021;1880.37;1874.63;1884.33;1857.28;;-0,58%
29.10.2021;1843.83;1872.94;1872.96;1829.85;;-1,94%
01.11.2021;1866.98;1838.95;1870.43;1838.95;;1,26%
02.11.2021;1850.83;1867.07;1872.21;1838.55;;-0,87%
03.11.2021;1826.65;1841.9;1844.21;1820.25;;-1,31%
05.11.2021;1848.1;1831.86;1853.2;1824.53;;1,17%
08.11.2021;1865.46;1857.38;1865.46;1848.81;;0,94%
09.11.2021;1864.21;1858.04;1877.39;1852.28;;-0,07%
10.11.2021;1853.64;1864.05;1870.35;1847.15;;-0,57%
11.11.2021;1854.48;1830.95;1854.57;1826.58;;0,05%
12.11.2021;1784.28;1839.23;1839.23;1779.52;;-3,79%
15.11.2021;1791.44;1789.01;1813.36;1786.81;;0,40%
16.11.2021;1767.58;1799.37;1806.44;1764.64;;-1,33%
17.11.2021;1802.52;1777.65;1803.76;1773.75;;1,98%
18.11.2021;1761.96;1788.34;1798;1758.55;;-2,25%
19.11.2021;1723.74;1781.88;1785.72;1714.82;;-2,17%
22.11.2021;1628.1;1717.46;1724.86;1628.1;;-5,55%
23.11.2021;1662.38;1614.61;1670.62;1585.65;;2,11%
24.11.2021;1660.59;1696.69;1704.31;1650.55;;-0,11%
25.11.2021;1665.74;1671.42;1686.27;1659.38;;0,31%
26.11.2021;1589.38;1608.28;1620.38;1587.42;;-4,58%
29.11.2021;1638.72;1628.86;1664.22;1613.76;;3,10%
30.11.2021;1645.81;1608.53;1650.82;1608.22;;0,43%
01.12.2021;1687.12;1663.71;1690.17;1661.03;;2,51%
02.12.2021;1690.13;1678.93;1694;1663.54;;0,18%
03.12.2021;1668.26;1695.11;1700.57;1667.15;;-1,29%
06.12.2021;1622.07;1677.57;1682.98;1622.07;;-2,77%
07.12.2021;1647.14;1636.54;1648.59;1617.78;;1,55%
08.12.2021;1612.73;1662.51;1669.68;1612.73;;-2,09%
09.12.2021;1632.54;1619.52;1644.78;1617.77;;1,23%
10.12.2021;1612.25;1629.05;1633.78;1610.32;;-1,24%
13.12.2021;1548.09;1624.67;1628.53;1546.82;;-3,98%
14.12.2021;1548.81;1515.84;1558.2;1514.57;;0,05%
15.12.2021;1541;1546.78;1566.75;1538.14;;-0,50%
16.12.2021;1604.7;1565.7;1610.13;1565.7;;4,13%
17.12.2021;1583.05;1600.46;1600.46;1576.44;;-1,35%
20.12.2021;1557.64;1567.44;1567.44;1540.59;;-1,61%
21.12.2021;1573.5;1571.27;1583.67;1559.97;;1,02%
22.12.2021;1601.93;1572.45;1605.68;1572.45;;1,81%
23.12.2021;1587.87;1606.55;1608.84;1581.76;;-0,88%
24.12.2021;1584.15;1592.57;1593.24;1568.41;;-0,23%
27.12.2021;1602.91;1593.96;1603.8;1590.48;;1,18%
28.12.2021;1611.75;1610.22;1622.45;1606.59;;0,55%
29.12.2021;1589.74;1609.44;1612.56;1586.45;;-1,37%
30.12.2021;1595.76;1590.27;1597.12;1579.55;;0,38%
